2022-10-27 13:29:45,012 INFO  Logger.cs: 70 - 
2022-10-27 13:30:15,466 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Assem1-1
2022-10-27 13:30:15,466 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Assem1-1
2022-10-27 13:30:15,466 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem1-4
2022-10-27 13:30:15,466 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Assem1-4
2022-10-27 13:30:15,466 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Assem1-4
2022-10-27 13:30:15,466 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from BODY-1
2022-10-27 13:30:15,466 INFO  ExportHelperExtension.cs: 1136 - Found 40 in BODY-1
2022-10-27 13:30:15,482 INFO  ExportHelperExtension.cs: 1145 - Found 4 features of type [RefAxis] in BODY-1
2022-10-27 13:30:15,482 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem1-2
2022-10-27 13:30:15,482 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Assem1-2
2022-10-27 13:30:15,482 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Assem1-2
2022-10-27 13:30:15,482 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from tyre-2
2022-10-27 13:30:15,482 INFO  ExportHelperExtension.cs: 1136 - Found 27 in tyre-2
2022-10-27 13:30:15,482 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in tyre-2
2022-10-27 13:30:15,482 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from tyre-3
2022-10-27 13:30:15,482 INFO  ExportHelperExtension.cs: 1136 - Found 27 in tyre-3
2022-10-27 13:30:15,482 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in tyre-3
2022-10-27 13:30:15,482 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from tyre-1
2022-10-27 13:30:15,482 INFO  ExportHelperExtension.cs: 1136 - Found 27 in tyre-1
2022-10-27 13:30:15,482 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in tyre-1
2022-10-27 13:30:15,482 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from tyre-4
2022-10-27 13:30:15,482 INFO  ExportHelperExtension.cs: 1136 - Found 27 in tyre-4
2022-10-27 13:30:15,482 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in tyre-4
2022-10-27 13:30:15,716 INFO  SwAddin.cs: 339 - Loading config tree
2022-10-27 13:30:15,731 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2022-10-27 13:30:15,731 INFO  SwAddin.cs: 344 - Showing property manager
2022-10-27 13:30:22,316 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-10-27 13:30:22,443 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-10-27 13:30:22,584 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-10-27 13:30:23,287 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-10-27 13:31:26,238 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-10-27 13:31:48,283 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-10-27 13:32:39,473 INFO  SwAddin.cs: 294 - Assembly export called for file FinalAssem4.SLDASM
2022-10-27 13:32:41,047 INFO  SwAddin.cs: 313 - Saving assembly
2022-10-27 13:32:41,157 INFO  SwAddin.cs: 316 - Opening property manager
2022-10-27 13:32:41,157 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from FinalAssem4.SLDASM
2022-10-27 13:32:41,235 INFO  ExportHelperExtension.cs: 1136 - Found 63 in FinalAssem4.SLDASM
2022-10-27 13:32:41,235 INFO  ExportHelperExtension.cs: 1145 - Found 5 features of type [CoordSys] in FinalAssem4.SLDASM
2022-10-27 13:32:41,235 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-10-27 13:32:41,235 INFO  ExportHelperExtension.cs: 1160 - 9 components to check
2022-10-27 13:32:41,235 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assem1-2
2022-10-27 13:32:41,235 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Assem1-2
2022-10-27 13:32:41,235 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Assem1-2
2022-10-27 13:32:41,235 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assem1-4
2022-10-27 13:32:41,235 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Assem1-4
2022-10-27 13:32:41,235 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Assem1-4
2022-10-27 13:32:41,235 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from tyre-3
2022-10-27 13:32:41,235 INFO  ExportHelperExtension.cs: 1136 - Found 27 in tyre-3
2022-10-27 13:32:41,235 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in tyre-3
2022-10-27 13:32:41,235 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from BODY-1
2022-10-27 13:32:41,235 INFO  ExportHelperExtension.cs: 1136 - Found 40 in BODY-1
2022-10-27 13:32:41,235 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in BODY-1
2022-10-27 13:32:41,235 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from tyre-2
2022-10-27 13:32:41,235 INFO  ExportHelperExtension.cs: 1136 - Found 27 in tyre-2
2022-10-27 13:32:41,235 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in tyre-2
2022-10-27 13:32:41,235 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from tyre-4
2022-10-27 13:32:41,235 INFO  ExportHelperExtension.cs: 1136 - Found 27 in tyre-4
2022-10-27 13:32:41,235 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in tyre-4
2022-10-27 13:32:41,235 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assem1-1
2022-10-27 13:32:41,250 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Assem1-1
2022-10-27 13:32:41,250 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Assem1-1
2022-10-27 13:32:41,250 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assem1-3
2022-10-27 13:32:41,250 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Assem1-3
2022-10-27 13:32:41,250 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Assem1-3
2022-10-27 13:32:41,250 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from tyre-1
2022-10-27 13:32:41,250 INFO  ExportHelperExtension.cs: 1136 - Found 27 in tyre-1
2022-10-27 13:32:41,250 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in tyre-1
2022-10-27 13:32:41,250 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from FinalAssem4.SLDASM
2022-10-27 13:32:41,250 INFO  ExportHelperExtension.cs: 1136 - Found 63 in FinalAssem4.SLDASM
2022-10-27 13:32:41,250 INFO  ExportHelperExtension.cs: 1145 - Found 3 features of type [RefAxis] in FinalAssem4.SLDASM
2022-10-27 13:32:41,250 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-10-27 13:32:41,250 INFO  ExportHelperExtension.cs: 1160 - 9 components to check
2022-10-27 13:32:41,250 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem1-2
2022-10-27 13:32:41,250 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Assem1-2
2022-10-27 13:32:41,250 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Assem1-2
2022-10-27 13:32:41,250 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem1-4
2022-10-27 13:32:41,250 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Assem1-4
2022-10-27 13:32:41,250 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Assem1-4
2022-10-27 13:32:41,250 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from tyre-3
2022-10-27 13:32:41,250 INFO  ExportHelperExtension.cs: 1136 - Found 27 in tyre-3
2022-10-27 13:32:41,250 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in tyre-3
2022-10-27 13:32:41,250 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from BODY-1
2022-10-27 13:32:41,250 INFO  ExportHelperExtension.cs: 1136 - Found 40 in BODY-1
2022-10-27 13:32:41,250 INFO  ExportHelperExtension.cs: 1145 - Found 4 features of type [RefAxis] in BODY-1
2022-10-27 13:32:41,250 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from tyre-2
2022-10-27 13:32:41,250 INFO  ExportHelperExtension.cs: 1136 - Found 27 in tyre-2
2022-10-27 13:32:41,250 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in tyre-2
2022-10-27 13:32:41,250 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from tyre-4
2022-10-27 13:32:41,250 INFO  ExportHelperExtension.cs: 1136 - Found 27 in tyre-4
2022-10-27 13:32:41,250 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in tyre-4
2022-10-27 13:32:41,250 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem1-1
2022-10-27 13:32:41,250 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Assem1-1
2022-10-27 13:32:41,250 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Assem1-1
2022-10-27 13:32:41,250 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem1-3
2022-10-27 13:32:41,250 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Assem1-3
2022-10-27 13:32:41,250 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Assem1-3
2022-10-27 13:32:41,250 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from tyre-1
2022-10-27 13:32:41,250 INFO  ExportHelperExtension.cs: 1136 - Found 27 in tyre-1
2022-10-27 13:32:41,250 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in tyre-1
2022-10-27 13:32:41,407 INFO  SwAddin.cs: 339 - Loading config tree
2022-10-27 13:32:41,407 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2022-10-27 13:32:41,409 INFO  SwAddin.cs: 344 - Showing property manager
2022-10-27 13:32:45,083 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-10-27 13:33:18,180 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-10-27 13:33:18,306 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-10-27 13:33:18,478 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-10-27 13:33:18,650 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-10-27 13:33:27,224 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-10-27 13:34:01,732 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-10-27 13:34:12,348 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-10-27 13:34:33,555 INFO  ExportPropertyManager.cs: 416 - Configuration canceled
2022-10-27 13:34:33,677 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-10-27 13:36:42,560 INFO  SwAddin.cs: 294 - Assembly export called for file FinalAssem4.SLDASM
2022-10-27 13:36:42,560 INFO  SwAddin.cs: 299 - Save is required
2022-10-27 13:36:42,560 INFO  SwAddin.cs: 313 - Saving assembly
2022-10-27 13:36:43,244 INFO  SwAddin.cs: 316 - Opening property manager
2022-10-27 13:36:43,245 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from FinalAssem4.SLDASM
2022-10-27 13:36:43,245 INFO  ExportHelperExtension.cs: 1136 - Found 66 in FinalAssem4.SLDASM
2022-10-27 13:36:43,246 INFO  ExportHelperExtension.cs: 1145 - Found 5 features of type [CoordSys] in FinalAssem4.SLDASM
2022-10-27 13:36:43,246 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-10-27 13:36:43,247 INFO  ExportHelperExtension.cs: 1160 - 9 components to check
2022-10-27 13:36:43,247 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assem1-2
2022-10-27 13:36:43,247 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Assem1-2
2022-10-27 13:36:43,248 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Assem1-2
2022-10-27 13:36:43,248 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assem1-4
2022-10-27 13:36:43,248 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Assem1-4
2022-10-27 13:36:43,249 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Assem1-4
2022-10-27 13:36:43,249 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from tyre-3
2022-10-27 13:36:43,249 INFO  ExportHelperExtension.cs: 1136 - Found 27 in tyre-3
2022-10-27 13:36:43,250 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in tyre-3
2022-10-27 13:36:43,250 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from BODY-1
2022-10-27 13:36:43,250 INFO  ExportHelperExtension.cs: 1136 - Found 40 in BODY-1
2022-10-27 13:36:43,251 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in BODY-1
2022-10-27 13:36:43,251 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from tyre-2
2022-10-27 13:36:43,251 INFO  ExportHelperExtension.cs: 1136 - Found 27 in tyre-2
2022-10-27 13:36:43,252 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in tyre-2
2022-10-27 13:36:43,252 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from tyre-4
2022-10-27 13:36:43,252 INFO  ExportHelperExtension.cs: 1136 - Found 27 in tyre-4
2022-10-27 13:36:43,253 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in tyre-4
2022-10-27 13:36:43,253 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assem1-1
2022-10-27 13:36:43,253 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Assem1-1
2022-10-27 13:36:43,254 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Assem1-1
2022-10-27 13:36:43,254 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assem1-3
2022-10-27 13:36:43,254 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Assem1-3
2022-10-27 13:36:43,255 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Assem1-3
2022-10-27 13:36:43,255 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from tyre-1
2022-10-27 13:36:43,255 INFO  ExportHelperExtension.cs: 1136 - Found 27 in tyre-1
2022-10-27 13:36:43,256 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in tyre-1
2022-10-27 13:36:43,256 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from FinalAssem4.SLDASM
2022-10-27 13:36:43,256 INFO  ExportHelperExtension.cs: 1136 - Found 66 in FinalAssem4.SLDASM
2022-10-27 13:36:43,257 INFO  ExportHelperExtension.cs: 1145 - Found 5 features of type [RefAxis] in FinalAssem4.SLDASM
2022-10-27 13:36:43,257 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-10-27 13:36:43,257 INFO  ExportHelperExtension.cs: 1160 - 9 components to check
2022-10-27 13:36:43,258 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem1-2
2022-10-27 13:36:43,258 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Assem1-2
2022-10-27 13:36:43,258 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Assem1-2
2022-10-27 13:36:43,258 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem1-4
2022-10-27 13:36:43,258 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Assem1-4
2022-10-27 13:36:43,258 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Assem1-4
2022-10-27 13:36:43,258 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from tyre-3
2022-10-27 13:36:43,258 INFO  ExportHelperExtension.cs: 1136 - Found 27 in tyre-3
2022-10-27 13:36:43,258 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in tyre-3
2022-10-27 13:36:43,258 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from BODY-1
2022-10-27 13:36:43,258 INFO  ExportHelperExtension.cs: 1136 - Found 40 in BODY-1
2022-10-27 13:36:43,258 INFO  ExportHelperExtension.cs: 1145 - Found 4 features of type [RefAxis] in BODY-1
2022-10-27 13:36:43,258 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from tyre-2
2022-10-27 13:36:43,258 INFO  ExportHelperExtension.cs: 1136 - Found 27 in tyre-2
2022-10-27 13:36:43,258 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in tyre-2
2022-10-27 13:36:43,258 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from tyre-4
2022-10-27 13:36:43,258 INFO  ExportHelperExtension.cs: 1136 - Found 27 in tyre-4
2022-10-27 13:36:43,258 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in tyre-4
2022-10-27 13:36:43,258 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem1-1
2022-10-27 13:36:43,258 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Assem1-1
2022-10-27 13:36:43,258 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Assem1-1
2022-10-27 13:36:43,258 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem1-3
2022-10-27 13:36:43,258 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Assem1-3
2022-10-27 13:36:43,258 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Assem1-3
2022-10-27 13:36:43,258 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from tyre-1
2022-10-27 13:36:43,258 INFO  ExportHelperExtension.cs: 1136 - Found 27 in tyre-1
2022-10-27 13:36:43,258 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in tyre-1
2022-10-27 13:36:43,837 INFO  SwAddin.cs: 339 - Loading config tree
2022-10-27 13:36:43,837 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2022-10-27 13:36:43,837 INFO  SwAddin.cs: 344 - Showing property manager
2022-10-27 13:36:49,130 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-10-27 13:36:49,256 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-10-27 13:36:49,412 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-10-27 13:36:49,678 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-10-27 13:36:51,919 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-10-27 13:37:43,710 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
